总价(万),单价(元/平米),房型,楼层,朝向,户型结构,装修情况,总面积,建造时间,小区名称,地区,是否有电梯,建筑结构,梯户比例,total_price,unit_price,total_area,build_year,community,district,room_cnt,hall_cnt,toilet_cnt,floor_level,floor_code,direction_clean,is_south_facing,decoration_type,decoration_score,area_range,house_age,age_range,price_level,elevator_num,household_num,density,is_valid
110.0,8178,4室2厅2卫,低楼层,南,平层,毛坯,134.52,2013,未来康桥长郡,长沙县,有,钢混结构,两梯四户,110.0,8178,134.52,2013,未来康桥长郡,长沙县,4,2,2,低楼层,1,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
65.5,6046,3室2厅2卫,低楼层,东,平层,其他,108.34,2013,澳海望洲府,望城,有,钢混结构,其他,65.5,6046,108.34,2013,澳海望洲府,望城,3,2,2,低楼层,1,东,0,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
98.0,6854,4室2厅2卫,高楼层,南,平层,毛坯,143.0,2013,南山苏迪亚诺,望城,有,钢混结构,两梯两户,98.0,6854,143.0,2013,南山苏迪亚诺,望城,4,2,2,高楼层,3,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
130.0,10744,4室2厅2卫,中楼层,南,平层,简装,121.0,2013,达美D6区,岳麓,有,钢混结构,两梯四户,130.0,10744,121.0,2013,达美D6区,岳麓,4,2,2,中楼层,2,正南,1,简装,2,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
130.0,11891,3室2厅2卫,低楼层,南,平层,简装,109.33,2023,阳光城溪山悦,岳麓,有,钢混结构,两梯三户,130.0,11891,109.33,2023,阳光城溪山悦,岳麓,3,2,2,低楼层,1,正南,1,简装,2,中户型(90-144㎡),3,新房(0-5年),豪宅,,,,1
68.0,6402,3室2厅2卫,中楼层,南北,平层,其他,106.23,2013,德馨园,雨花,有,钢混结构,其他,68.0,6402,106.23,2013,德馨园,雨花,3,2,2,中楼层,2,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
121.0,10450,3室2厅2卫,高楼层,南,平层,其他,115.79,2017,荣泰广场,岳麓,有,钢混结构,两梯三户,121.0,10450,115.79,2017,荣泰广场,岳麓,3,2,2,高楼层,3,正南,1,其他,0,中户型(90-144㎡),9,次新房(6-10年),豪宅,,,,1
182.0,12907,4室2厅2卫,高楼层,南,平层,精装,141.01,2013,新力铂园,天心,有,钢混结构,两梯四户,182.0,12907,141.01,2013,新力铂园,天心,4,2,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
120.0,9178,4室2厅2卫,低楼层,南,平层,其他,130.76,2013,碧桂园荟隽棠,岳麓,有,钢混结构,其他,120.0,9178,130.76,2013,碧桂园荟隽棠,岳麓,4,2,2,低楼层,1,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
72.8,6077,4室2厅2卫,高楼层,南北,平层,精装,119.81,2013,才子城,望城,有,钢混结构,其他,72.8,6077,119.81,2013,才子城,望城,4,2,2,高楼层,3,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
57.0,6994,3室2厅1卫,中楼层,南,平层,毛坯,81.5,2019,海德公园,长沙县,有,钢混结构,两梯四户,57.0,6994,81.5,2019,海德公园,长沙县,3,2,1,中楼层,2,正南,1,毛坯,1,小户型(<90㎡),7,次新房(6-10年),豪宅,,,,1
178.0,15443,3室2厅2卫,中楼层,南,平层,其他,115.27,2013,北辰三角洲C3,开福,有,钢混结构,三梯四户,178.0,15443,115.27,2013,北辰三角洲C3,开福,3,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,3.0,4.0,1.3333333333333333,1
69.8,5182,3室2厅2卫,中楼层,南,平层,其他,134.7,2013,大玺门,宁乡,有,钢混结构,其他,69.8,5182,134.7,2013,大玺门,宁乡,3,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
193.8,10502,5室3厅2卫,低楼层,南北,错层,精装,184.54,2006,富景园,天心,有,钢混结构,其他,193.8,10502,184.54,2006,富景园,天心,5,3,2,低楼层,1,南北通透,1,精装,3,大户型(>144㎡),20,老房(11-20年),豪宅,,,,1
102.0,5943,4室2厅2卫,中楼层,南北,平层,简装,171.65,2007,美林水郡,长沙县,有,钢混结构,其他,102.0,5943,171.65,2007,美林水郡,长沙县,4,2,2,中楼层,2,南北通透,1,简装,2,大户型(>144㎡),19,老房(11-20年),豪宅,,,,1
59.8,4709,3室2厅2卫,中楼层,南,平层,其他,127.0,2013,瑞景春天,宁乡,有,钢混结构,其他,59.8,4709,127.0,2013,瑞景春天,宁乡,3,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
190.0,16761,3室2厅2卫,中楼层,南北,平层,其他,113.36,2013,中海阅麓山,岳麓,有,钢混结构,其他,190.0,16761,113.36,2013,中海阅麓山,岳麓,3,2,2,中楼层,2,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
41.8,8702,2室1厅1卫,中楼层,东南,平层,简装,48.04,2013,文艺新村,芙蓉,有,钢混结构,其他,41.8,8702,48.04,2013,文艺新村,芙蓉,2,1,1,中楼层,2,东南,1,简装,2,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
142.0,13541,3室2厅1卫,高楼层,南北,平层,精装,104.87,2013,湖南省木偶皮影艺术剧团宿舍,雨花,有,未知结构,一梯一户,142.0,13541,104.87,2013,湖南省木偶皮影艺术剧团宿舍,雨花,3,2,1,高楼层,3,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,1.0,1.0,1.0,1
44.0,9366,1室1厅1卫,中楼层,南,平层,其他,46.98,2016,东友星座,雨花,有,钢混结构,三梯二十三户,44.0,9366,46.98,2016,东友星座,雨花,1,1,1,中楼层,2,正南,1,其他,0,小户型(<90㎡),10,次新房(6-10年),豪宅,3.0,23.0,7.666666666666667,1
145.0,12381,3室2厅2卫,高楼层,南,平层,毛坯,117.12,2013,长房平和墅观山月,雨花,有,钢混结构,两梯三户,145.0,12381,117.12,2013,长房平和墅观山月,雨花,3,2,2,高楼层,3,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
168.0,12965,3室2厅2卫,高楼层,南,平层,其他,129.58,2007,湘江北尚,开福,有,钢混结构,两梯四户,168.0,12965,129.58,2007,湘江北尚,开福,3,2,2,高楼层,3,正南,1,其他,0,中户型(90-144㎡),19,老房(11-20年),豪宅,,,,1
190.0,15130,3室2厅2卫,高楼层,南,平层,精装,125.58,2013,金茂湾3期,岳麓,有,钢混结构,三梯三户,190.0,15130,125.58,2013,金茂湾3期,岳麓,3,2,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,3.0,3.0,1.0,1
86.8,9008,3室2厅2卫,高楼层,南北,平层,精装,96.36,2019,碧桂园中央花园,长沙县,有,钢混结构,两梯四户,86.8,9008,96.36,2019,碧桂园中央花园,长沙县,3,2,2,高楼层,3,南北通透,1,精装,3,中户型(90-144㎡),7,次新房(6-10年),豪宅,,,,1
210.0,15170,5室2厅2卫,低楼层,南,平层,其他,138.44,2013,越秀亲爱里,岳麓,有,钢混结构,其他,210.0,15170,138.44,2013,越秀亲爱里,岳麓,5,2,2,低楼层,1,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
151.0,11482,4室2厅2卫,中楼层,南,平层,其他,131.52,2013,万润·滨江天著,望城,有,框架结构,两梯四户,151.0,11482,131.52,2013,万润·滨江天著,望城,4,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
75.0,7997,3室2厅1卫,高楼层,南北,平层,其他,93.79,2013,恒大御景天下一期,开福,有,钢混结构,两梯四户,75.0,7997,93.79,2013,恒大御景天下一期,开福,3,2,1,高楼层,3,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
128.0,9760,3室2厅2卫,高楼层,南北,平层,其他,131.15,2016,筑梦星园,长沙县,有,钢混结构,两梯四户,128.0,9760,131.15,2016,筑梦星园,长沙县,3,2,2,高楼层,3,南北通透,1,其他,0,中户型(90-144㎡),10,次新房(6-10年),豪宅,,,,1
75.8,5881,5室2厅2卫,中楼层,南,平层,毛坯,128.91,2015,富基世纪公园,望城,有,钢混结构,两梯四户,75.8,5881,128.91,2015,富基世纪公园,望城,5,2,2,中楼层,2,正南,1,毛坯,1,中户型(90-144㎡),11,老房(11-20年),豪宅,,,,1
123.0,10376,4室2厅2卫,中楼层,南,平层,其他,118.55,2013,保利恒伟时光印象,岳麓,有,钢混结构,两梯四户,123.0,10376,118.55,2013,保利恒伟时光印象,岳麓,4,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
52.9,6486,3室1厅1卫,中楼层,南,平层,精装,81.57,2017,武广新都城,长沙县,有,钢混结构,其他,52.9,6486,81.57,2017,武广新都城,长沙县,3,1,1,中楼层,2,正南,1,精装,3,小户型(<90㎡),9,次新房(6-10年),豪宅,,,,1
50.0,8899,2室1厅1卫,高楼层,西,平层,其他,56.19,2013,摩天一号,天心,有,钢混结构,四梯二十三户,50.0,8899,56.19,2013,摩天一号,天心,2,1,1,高楼层,3,西,0,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,4.0,23.0,5.75,1
52.8,5848,3室1厅1卫,中楼层,南北,平层,精装,90.29,2010,苹果社区,长沙县,有,钢混结构,一梯两户,52.8,5848,90.29,2010,苹果社区,长沙县,3,1,1,中楼层,2,南北通透,1,精装,3,中户型(90-144㎡),16,老房(11-20年),豪宅,,,,1
120.0,9757,4室2厅2卫,中楼层,南,平层,毛坯,123.0,2013,润和滨江广场,望城,有,钢混结构,其他,120.0,9757,123.0,2013,润和滨江广场,望城,4,2,2,中楼层,2,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
85.0,6898,4室2厅2卫,中楼层,南,平层,其他,123.24,2015,富基世纪公园,望城,有,钢混结构,两梯三户,85.0,6898,123.24,2015,富基世纪公园,望城,4,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),11,老房(11-20年),豪宅,,,,1
117.0,9030,3室2厅2卫,高楼层,南北,错层,其他,129.58,2013,香樟雅郡,开福,有,钢混结构,两梯两户,117.0,9030,129.58,2013,香樟雅郡,开福,3,2,2,高楼层,3,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
146.0,11668,3室2厅2卫,高楼层,南,平层,其他,125.13,2013,中建芙蓉嘉苑,天心,有,未知结构,两梯四户,146.0,11668,125.13,2013,中建芙蓉嘉苑,天心,3,2,2,高楼层,3,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
110.0,8387,3室2厅2卫,中楼层,南北,平层,简装,131.17,2010,长沙奥林匹克花园,天心,有,钢混结构,一梯两户,110.0,8387,131.17,2010,长沙奥林匹克花园,天心,3,2,2,中楼层,2,南北通透,1,简装,2,中户型(90-144㎡),16,老房(11-20年),豪宅,,,,1
82.0,7498,3室2厅2卫,高楼层,南,平层,精装,109.37,2013,富基世纪公园,望城,有,钢混结构,两梯四户,82.0,7498,109.37,2013,富基世纪公园,望城,3,2,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
36.0,9934,1室1厅1卫,中楼层,南,平层,精装,36.24,2016,金轮星光名座,雨花,有,钢混结构,三梯十二户,36.0,9934,36.24,2016,金轮星光名座,雨花,1,1,1,中楼层,2,正南,1,精装,3,小户型(<90㎡),10,次新房(6-10年),豪宅,3.0,12.0,4.0,1
170.0,15584,3室2厅2卫,低楼层,南北,平层,精装,109.09,2013,保利海德公园,岳麓,有,钢混结构,两梯四户,170.0,15584,109.09,2013,保利海德公园,岳麓,3,2,2,低楼层,1,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
120.0,9211,3室2厅2卫,低楼层,南,平层,简装,130.28,2009,世纪城咏江苑,开福,有,钢混结构,两梯两户,120.0,9211,130.28,2009,世纪城咏江苑,开福,3,2,2,低楼层,1,正南,1,简装,2,中户型(90-144㎡),17,老房(11-20年),豪宅,,,,1
78.0,6859,3室2厅2卫,高楼层,南北,平层,毛坯,113.72,2013,荣盛岳麓峰景,望城,有,钢混结构,两梯四户,78.0,6859,113.72,2013,荣盛岳麓峰景,望城,3,2,2,高楼层,3,南北通透,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
114.0,8637,4室1厅2卫,高楼层,南北,平层,精装,132.0,2013,未来康桥长郡,长沙县,有,钢混结构,两梯三户,114.0,8637,132.0,2013,未来康桥长郡,长沙县,4,1,2,高楼层,3,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
108.0,11473,3室2厅2卫,中楼层,南,平层,精装,94.14,2013,中建芙蓉嘉苑,天心,有,钢混结构,两梯四户,108.0,11473,94.14,2013,中建芙蓉嘉苑,天心,3,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
135.0,8200,4室2厅2卫,中楼层,南北,平层,精装,164.64,2007,福乐康城,雨花,有,钢混结构,两梯两户,135.0,8200,164.64,2007,福乐康城,雨花,4,2,2,中楼层,2,南北通透,1,精装,3,大户型(>144㎡),19,老房(11-20年),豪宅,,,,1
90.0,7392,4室2厅2卫,中楼层,南北,平层,精装,121.76,2013,金帆小区,开福,有,钢混结构,其他,90.0,7392,121.76,2013,金帆小区,开福,4,2,2,中楼层,2,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
150.0,14424,3室1厅2卫,低楼层,南,平层,精装,104.0,2013,中海麓山境,岳麓,有,钢混结构,其他,150.0,14424,104.0,2013,中海麓山境,岳麓,3,1,2,低楼层,1,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
85.0,9740,3室2厅1卫,中楼层,南,平层,精装,87.27,2013,荣盛花语馨苑,岳麓,有,钢混结构,两梯三户,85.0,9740,87.27,2013,荣盛花语馨苑,岳麓,3,2,1,中楼层,2,正南,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
135.0,9217,5室2厅2卫,中楼层,南,平层,毛坯,146.48,2013,润和滨江广场,望城,有,钢混结构,两梯四户,135.0,9217,146.48,2013,润和滨江广场,望城,5,2,2,中楼层,2,正南,1,毛坯,1,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
100.0,8637,3室2厅2卫,中楼层,南,平层,精装,115.79,2022,尚鑫海悦,长沙县,有,钢混结构,两梯四户,100.0,8637,115.79,2022,尚鑫海悦,长沙县,3,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),4,新房(0-5年),豪宅,,,,1
143.0,10005,4室2厅3卫,低楼层,南北,平层,毛坯,142.94,2018,阳光城尚东湾青云苑,雨花,有,钢混结构,两梯四户,143.0,10005,142.94,2018,阳光城尚东湾青云苑,雨花,4,2,3,低楼层,1,南北通透,1,毛坯,1,中户型(90-144㎡),8,次新房(6-10年),豪宅,,,,1
23.8,5289,1室1厅1卫,低楼层,南北,平层,其他,45.0,2013,连城国际,宁乡,有,钢混结构,其他,23.8,5289,45.0,2013,连城国际,宁乡,1,1,1,低楼层,1,南北通透,1,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
79.8,6141,3室1厅2卫,低楼层,南,平层,其他,129.96,2010,明天一城,长沙县,有,钢混结构,两梯八户,79.8,6141,129.96,2010,明天一城,长沙县,3,1,2,低楼层,1,正南,1,其他,0,中户型(90-144㎡),16,老房(11-20年),豪宅,,,,1
78.0,8777,2室1厅1卫,中楼层,东南,平层,精装,88.87,2013,恒大名都,望城,有,钢混结构,两梯四户,78.0,8777,88.87,2013,恒大名都,望城,2,1,1,中楼层,2,东南,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
288.0,16501,4室2厅2卫,低楼层,南,平层,其他,174.54,2013,绿地长沙城际空间站,雨花,有,钢混结构,三梯两户,288.0,16501,174.54,2013,绿地长沙城际空间站,雨花,4,2,2,低楼层,1,正南,1,其他,0,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
105.0,11835,3室2厅1卫,高楼层,南北,平层,简装,88.72,2014,通用时代国际社区,天心,有,框架结构,两梯六户,105.0,11835,88.72,2014,通用时代国际社区,天心,3,2,1,高楼层,3,南北通透,1,简装,2,小户型(<90㎡),12,老房(11-20年),豪宅,,,,1
68.0,5244,4室2厅2卫,高楼层,南北,平层,毛坯,129.68,2013,山水印象,天心,有,钢混结构,其他,68.0,5244,129.68,2013,山水印象,天心,4,2,2,高楼层,3,南北通透,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
205.0,15122,4室2厅2卫,低楼层,南,平层,其他,135.57,2019,长房东旭国际,雨花,有,钢混结构,两梯四户,205.0,15122,135.57,2019,长房东旭国际,雨花,4,2,2,低楼层,1,正南,1,其他,0,中户型(90-144㎡),7,次新房(6-10年),豪宅,,,,1
95.0,8906,3室2厅2卫,中楼层,南,平层,毛坯,106.68,2018,润和又一城二期,望城,有,钢混结构,两梯四户,95.0,8906,106.68,2018,润和又一城二期,望城,3,2,2,中楼层,2,正南,1,毛坯,1,中户型(90-144㎡),8,次新房(6-10年),豪宅,,,,1
32.0,5289,1室1厅1卫,中楼层,北,平层,其他,60.51,2016,碧桂园天玺湾,长沙县,有,钢混结构,两梯四户,32.0,5289,60.51,2016,碧桂园天玺湾,长沙县,1,1,1,中楼层,2,北,0,其他,0,小户型(<90㎡),10,次新房(6-10年),豪宅,,,,1
70.0,7143,3室2厅2卫,低楼层,北,平层,其他,98.0,2013,乾源国际广场,望城,有,钢混结构,两梯五户,70.0,7143,98.0,2013,乾源国际广场,望城,3,2,2,低楼层,1,北,0,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
80.0,7631,3室2厅2卫,中楼层,南,平层,毛坯,104.84,2013,龙湖璟宸原著香颂,望城,有,钢混结构,两梯四户,80.0,7631,104.84,2013,龙湖璟宸原著香颂,望城,3,2,2,中楼层,2,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
208.0,16107,3室2厅2卫,中楼层,南,平层,精装,129.14,2013,新城金茂梦想玺悦,岳麓,有,框架结构,两梯三户,208.0,16107,129.14,2013,新城金茂梦想玺悦,岳麓,3,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
210.0,14596,4室2厅2卫,高楼层,南北,平层,精装,143.88,2013,长房雍景湾,开福,有,钢混结构,两梯三户,210.0,14596,143.88,2013,长房雍景湾,开福,4,2,2,高楼层,3,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
78.0,8779,3室1厅1卫,中楼层,东,平层,精装,88.85,2013,中坤领秀峰,开福,有,钢混结构,两梯四户,78.0,8779,88.85,2013,中坤领秀峰,开福,3,1,1,中楼层,2,东,0,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
75.8,9475,2室2厅1卫,中楼层,南北,平层,精装,80.0,2013,牛力家园,岳麓,有,钢混结构,其他,75.8,9475,80.0,2013,牛力家园,岳麓,2,2,1,中楼层,2,南北通透,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
338.0,18306,4室2厅2卫,低楼层,南,平层,毛坯,184.64,2020,佳兆业云顶梅溪湖,岳麓,有,钢混结构,其他,338.0,18306,184.64,2020,佳兆业云顶梅溪湖,岳麓,4,2,2,低楼层,1,正南,1,毛坯,1,大户型(>144㎡),6,次新房(6-10年),豪宅,,,,1
235.0,16691,4室2厅2卫,高楼层,南北,平层,精装,140.8,2013,时代梅溪领峰,岳麓,有,钢混结构,三梯四户,235.0,16691,140.8,2013,时代梅溪领峰,岳麓,4,2,2,高楼层,3,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,3.0,4.0,1.3333333333333333,1
185.0,14130,4室2厅2卫,低楼层,南,平层,精装,130.93,2013,新兴北京御园二期,岳麓,有,钢混结构,两梯三户,185.0,14130,130.93,2013,新兴北京御园二期,岳麓,4,2,2,低楼层,1,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
65.0,7954,2室2厅1卫,高楼层,南,平层,精装,81.73,2012,恒生碧水龙庭,雨花,有,钢混结构,两梯六户,65.0,7954,81.73,2012,恒生碧水龙庭,雨花,2,2,1,高楼层,3,正南,1,精装,3,小户型(<90㎡),14,老房(11-20年),豪宅,,,,1
72.8,7094,3室2厅2卫,低楼层,南,平层,精装,102.63,2013,华润桃源里,望城,有,钢混结构,其他,72.8,7094,102.63,2013,华润桃源里,望城,3,2,2,低楼层,1,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
63.0,8715,2室1厅1卫,高楼层,南,平层,其他,72.29,2013,市委党校宿舍,雨花,有,钢混结构,其他,63.0,8715,72.29,2013,市委党校宿舍,雨花,2,1,1,高楼层,3,正南,1,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
35.0,7778,1室1厅1卫,高楼层,南,平层,其他,45.0,2013,润和紫郡,望城,有,钢混结构,六梯五十六户,35.0,7778,45.0,2013,润和紫郡,望城,1,1,1,高楼层,3,正南,1,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,6.0,56.0,9.333333333333334,1
128.0,10515,3室2厅2卫,中楼层,南,平层,精装,121.74,2012,中交中央公园,芙蓉,有,钢混结构,两梯四户,128.0,10515,121.74,2012,中交中央公园,芙蓉,3,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),14,老房(11-20年),豪宅,,,,1
27.7,5779,1室1厅1卫,中楼层,北,平层,简装,47.94,2015,湖湾世景,长沙县,有,钢混结构,两梯二十四户,27.7,5779,47.94,2015,湖湾世景,长沙县,1,1,1,中楼层,2,北,0,简装,2,小户型(<90㎡),11,老房(11-20年),豪宅,,,,1
82.8,9624,2室2厅1卫,高楼层,南,平层,毛坯,86.04,2013,兴汝金城,天心,有,钢混结构,两梯三户,82.8,9624,86.04,2013,兴汝金城,天心,2,2,1,高楼层,3,正南,1,毛坯,1,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
82.0,9357,3室2厅1卫,高楼层,南,平层,精装,87.64,2013,华润置地广场一期,长沙县,有,钢混结构,两梯六户,82.0,9357,87.64,2013,华润置地广场一期,长沙县,3,2,1,高楼层,3,正南,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
788.0,41694,4室2厅2卫,低楼层,南北,平层,其他,189.0,2006,八方小区D区,岳麓,有,钢混结构,其他,788.0,41694,189.0,2006,八方小区D区,岳麓,4,2,2,低楼层,1,南北通透,1,其他,0,大户型(>144㎡),20,老房(11-20年),学区房,,,,1
38.0,8261,2室2厅1卫,高楼层,南北,平层,简装,46.0,2013,银力家园,芙蓉,有,钢混结构,两梯两户,38.0,8261,46.0,2013,银力家园,芙蓉,2,2,1,高楼层,3,南北通透,1,简装,2,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
